srcIp,dstIp,srcPort,dstPort,protocol
10.22.25.21,10.10.242.10,50636,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,33762,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,36999,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,45106,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,54119,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,50152,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,55930,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,59217,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,46619,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,38866,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,57129,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,45512,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,52526,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,56805,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,46128,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,48240,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,55359,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,37142,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,46886,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,52990,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,50259,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,44103,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,39191,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,35218,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,42605,53,"['udp', 'dns']"
10.22.16.2,10.10.242.10,50310,49156,"['dcerpc', 'tcp']"
10.22.25.21,10.10.242.10,32786,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,33860,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,50411,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,39482,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,45658,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,45231,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,47749,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,43798,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,56625,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,44017,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,41884,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,37607,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,43558,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,59738,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,53677,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,52919,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,47167,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,59251,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,42942,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,46337,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,59260,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,48127,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,41970,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,45881,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,58074,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,34654,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,38364,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,55263,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,58709,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,59094,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,33664,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,34222,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,49765,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,60827,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,48576,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,52299,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,50912,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,34627,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,53428,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,55732,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,40580,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,50319,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,46503,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,43124,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,54592,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,44259,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,42533,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,51238,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,55531,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,39791,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,40269,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,49585,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,37486,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,47029,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,53334,53,"['udp', 'dns']"
