srcIp,dstIp,srcPort,dstPort,protocol
10.22.25.81,10.10.240.99,40658,8086,['tcp']
10.22.25.81,10.10.240.99,40704,8086,"['tcp', 'http']"
10.22.16.33,10.10.240.125,37306,58625,['tcp']
10.22.16.33,10.10.240.125,37310,58625,['tcp']
10.22.16.33,10.10.240.125,37314,58625,['tcp']
10.22.16.33,10.10.240.125,56475,48533,['tcp']
10.22.16.33,10.10.240.125,37322,58625,['tcp']
10.22.16.33,10.10.240.125,44951,48533,['tcp']
10.22.16.33,10.10.240.125,48092,48533,['tcp']
10.22.25.81,10.10.240.99,40680,8086,['tcp']
10.22.16.33,10.10.240.125,36728,58625,['tcp']
10.22.16.33,10.10.240.125,37106,58625,['tcp']
10.22.16.33,10.10.240.125,34324,2181,['tcp']
10.22.16.33,10.10.240.123,47734,2181,['tcp']
10.22.16.226,10.10.240.104,41286,12834,"['tcp', 'http2']"
10.22.16.33,10.10.240.123,47746,2181,['tcp']
10.22.16.33,10.10.240.125,34342,2181,['tcp']
10.22.16.131,10.10.240.104,43866,12834,['tcp']
10.22.16.10,10.10.240.103,0,0,['icmp']
10.22.16.237,10.10.240.104,53298,12834,"['tcp', 'http2']"
10.22.16.131,10.10.240.104,50700,12834,"['tcp', 'http2']"
10.22.16.33,10.10.240.125,36744,58625,['tcp']
10.22.16.75,10.10.240.104,54784,12834,['tcp']
10.22.16.33,10.10.240.125,37380,58625,['tcp']
10.22.25.81,10.10.240.99,40666,8086,"['tcp', 'http']"
10.22.16.33,10.10.240.125,36954,58625,['tcp']
10.22.16.33,10.10.240.125,36956,58625,['tcp']
10.22.16.33,10.10.240.125,36958,58625,['tcp']
10.22.16.33,10.10.240.125,37404,58625,['tcp']
10.22.16.33,10.10.240.125,37034,58625,['tcp']
10.22.16.10,10.10.240.103,0,0,['icmp']
10.22.16.33,10.10.240.125,33868,2181,['tcp']
10.22.16.33,10.10.240.125,36660,58625,['tcp']
10.22.16.10,10.10.240.254,0,0,['icmp']
10.22.16.229,10.10.240.104,38170,12834,"['tcp', 'http2']"
10.22.16.33,10.10.240.125,43718,48533,['tcp']
10.22.16.33,10.10.240.125,40568,48533,['tcp']
10.22.16.33,10.10.240.125,36668,58625,['tcp']
10.22.16.33,10.10.240.125,47982,48533,['tcp']
10.22.16.33,10.10.240.125,33864,48533,['tcp']
10.22.16.33,10.10.240.125,37058,58625,['tcp']
10.22.30.51,10.10.240.142,42442,9092,['tcp']
10.22.16.33,10.10.240.125,37060,58625,['tcp']
10.22.16.33,10.10.240.125,37066,58625,['tcp']
10.22.16.237,10.10.240.104,51598,12834,['tcp']
10.22.16.131,10.10.240.104,48906,12834,['tcp']
10.22.16.33,10.10.240.125,36938,58625,['tcp']
10.22.16.75,10.10.240.104,33828,12834,['tcp']
10.22.16.75,10.10.240.104,51046,12834,"['tcp', 'http2']"
10.22.16.229,10.10.240.104,38154,12834,['tcp']
10.22.16.33,10.10.240.125,36474,58625,['tcp']
10.22.16.33,10.10.240.125,36948,58625,['tcp']
10.22.16.33,10.10.240.125,43350,48533,['tcp']
10.22.16.33,10.10.240.125,36962,58625,['tcp']
10.22.16.33,10.10.240.125,36518,58625,['tcp']
10.22.16.33,10.10.240.125,36964,58625,['tcp']
10.22.16.33,10.10.240.125,36520,58625,['tcp']
10.22.16.33,10.10.240.125,36966,58625,['tcp']
10.22.16.33,10.10.240.125,36984,58625,['tcp']
10.22.16.33,10.10.240.125,36544,58625,['tcp']
10.22.16.33,10.10.240.125,52915,48533,['tcp']
10.22.16.33,10.10.240.125,36994,58625,['tcp']
10.22.16.33,10.10.240.125,36550,58625,['tcp']
10.22.16.33,10.10.240.125,36996,58625,['tcp']
10.22.16.33,10.10.240.125,36998,58625,['tcp']
10.22.28.24,10.10.240.122,8090,44160,['tcp']
10.22.25.81,10.10.240.99,40674,8086,['tcp']
10.22.16.33,10.10.240.125,37470,58625,['tcp']
10.22.25.21,10.10.240.116,57740,3306,['tcp']
10.22.16.33,10.10.240.125,37474,58625,['tcp']
10.22.16.33,10.10.240.125,37478,58625,['tcp']
10.22.16.33,10.10.240.125,47300,48533,['tcp']
10.22.16.33,10.10.240.125,54681,48533,['tcp']
10.22.16.33,10.10.240.123,47658,2181,['tcp']
10.22.16.33,10.10.240.125,34252,2181,['tcp']
10.22.16.33,10.10.240.125,37490,58625,['tcp']
10.22.16.33,10.10.240.125,37002,58625,['tcp']
10.22.16.33,10.10.240.125,53222,48533,['tcp']
10.22.25.81,10.10.240.99,40628,8086,"['tcp', 'http']"
10.22.16.33,10.10.240.125,36598,58625,['tcp']
10.22.16.33,10.10.240.125,58081,48533,['tcp']
10.22.16.33,10.10.240.125,36604,58625,['tcp']
10.22.16.33,10.10.240.125,43205,48533,['tcp']
